,Unnamed: 0,Any,Trimestre,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Lloguer_mitja,Preu
2739,2739,2018,2,7,Horta-Guinardó,39,Sant Genís dels Agudells,Lloguer mitjà per superfície (Euros/m2 mes),"9,85"
2740,2740,2018,2,7,Horta-Guinardó,40,Montbau,Lloguer mitjà per superfície (Euros/m2 mes),"10,44"
2741,2741,2018,2,7,Horta-Guinardó,41,la Vall d'Hebron,Lloguer mitjà per superfície (Euros/m2 mes),"12,28"
2742,2742,2018,2,7,Horta-Guinardó,42,la Clota,Lloguer mitjà per superfície (Euros/m2 mes),Unknown
2743,2743,2018,2,7,Horta-Guinardó,43,Horta,Lloguer mitjà per superfície (Euros/m2 mes),"11,55"
2744,2744,2018,2,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Lloguer mitjà per superfície (Euros/m2 mes),"11,12"
2745,2745,2018,2,8,Nou Barris,45,Porta,Lloguer mitjà per superfície (Euros/m2 mes),"11,49"
2746,2746,2018,2,8,Nou Barris,46,el Turó de la Peira,Lloguer mitjà per superfície (Euros/m2 mes),"11,01"
2747,2747,2018,2,8,Nou Barris,47,Can Peguera,Lloguer mitjà per superfície (Euros/m2 mes),Unknown
2748,2748,2018,2,8,Nou Barris,48,la Guineueta,Lloguer mitjà per superfície (Euros/m2 mes),"9,94"
2749,2749,2018,2,8,Nou Barris,49,Canyelles,Lloguer mitjà per superfície (Euros/m2 mes),"9,67"
2750,2750,2018,2,8,Nou Barris,50,les Roquetes,Lloguer mitjà per superfície (Euros/m2 mes),"10,98"
2751,2751,2018,2,8,Nou Barris,51,Verdun,Lloguer mitjà per superfície (Euros/m2 mes),"11,57"
2752,2752,2018,2,8,Nou Barris,52,la Prosperitat,Lloguer mitjà per superfície (Euros/m2 mes),"11,39"
2753,2753,2018,2,8,Nou Barris,53,la Trinitat Nova,Lloguer mitjà per superfície (Euros/m2 mes),"12,11"
2754,2754,2018,2,8,Nou Barris,54,Torre Baró,Lloguer mitjà per superfície (Euros/m2 mes),"7,22"
2755,2755,2018,2,8,Nou Barris,55,Ciutat Meridiana,Lloguer mitjà per superfície (Euros/m2 mes),"8,39"
2756,2756,2018,2,8,Nou Barris,56,Vallbona,Lloguer mitjà per superfície (Euros/m2 mes),Unknown
2757,2757,2018,2,9,Sant Andreu,57,la Trinitat Vella,Lloguer mitjà per superfície (Euros/m2 mes),"10,24"
2758,2758,2018,2,9,Sant Andreu,58,Baró de Viver,Lloguer mitjà per superfície (Euros/m2 mes),Unknown
2759,2759,2018,2,9,Sant Andreu,59,el Bon Pastor,Lloguer mitjà per superfície (Euros/m2 mes),"11,42"
2760,2760,2018,2,9,Sant Andreu,60,Sant Andreu,Lloguer mitjà per superfície (Euros/m2 mes),"11,64"
2761,2761,2018,2,9,Sant Andreu,61,la Sagrera,Lloguer mitjà per superfície (Euros/m2 mes),"12,08"
2762,2762,2018,2,9,Sant Andreu,62,el Congrés i els Indians,Lloguer mitjà per superfície (Euros/m2 mes),"11,49"
2763,2763,2018,2,9,Sant Andreu,63,Navas,Lloguer mitjà per superfície (Euros/m2 mes),"11,88"
2764,2764,2018,2,10,Sant Martí,64,el Camp de l'Arpa del Clot,Lloguer mitjà per superfície (Euros/m2 mes),"13,06"
2765,2765,2018,2,10,Sant Martí,65,el Clot,Lloguer mitjà per superfície (Euros/m2 mes),"12,72"
2766,2766,2018,2,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"14,72"
2767,2767,2018,2,10,Sant Martí,67,la Vila Olímpica del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"17,11"
2768,2768,2018,2,10,Sant Martí,68,el Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"14,27"
2769,2769,2018,2,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"18,15"
2770,2770,2018,2,10,Sant Martí,70,el Besòs i el Maresme,Lloguer mitjà per superfície (Euros/m2 mes),"10,66"
2771,2771,2018,2,10,Sant Martí,71,Provençals del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"13,28"
2772,2772,2018,2,10,Sant Martí,72,Sant Martí de Provençals,Lloguer mitjà per superfície (Euros/m2 mes),"11,86"
2773,2773,2018,2,10,Sant Martí,73,la Verneda i la Pau,Lloguer mitjà per superfície (Euros/m2 mes),"10,96"
2774,2774,2018,3,1,Ciutat Vella,1,el Raval,Lloguer mitjà per superfície (Euros/m2 mes),"14,12"
2775,2775,2018,3,1,Ciutat Vella,2,el Barri Gòtic,Lloguer mitjà per superfície (Euros/m2 mes),"13,54"
2776,2776,2018,3,1,Ciutat Vella,3,la Barceloneta,Lloguer mitjà per superfície (Euros/m2 mes),"16,85"
2777,2777,2018,3,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Lloguer mitjà per superfície (Euros/m2 mes),"15,12"
2778,2778,2018,3,2,Eixample,5,el Fort Pienc,Lloguer mitjà per superfície (Euros/m2 mes),"13,41"
2779,2779,2018,3,2,Eixample,6,la Sagrada Família,Lloguer mitjà per superfície (Euros/m2 mes),"13,97"
2780,2780,2018,3,2,Eixample,7,la Dreta de l'Eixample,Lloguer mitjà per superfície (Euros/m2 mes),"14,48"
2781,2781,2018,3,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Lloguer mitjà per superfície (Euros/m2 mes),"14,32"
2782,2782,2018,3,2,Eixample,9,la Nova Esquerra de l'Eixample,Lloguer mitjà per superfície (Euros/m2 mes),"14,16"
2783,2783,2018,3,2,Eixample,10,Sant Antoni,Lloguer mitjà per superfície (Euros/m2 mes),"13,36"
2784,2784,2018,3,3,Sants-Montjuïc,11,el Poble Sec,Lloguer mitjà per superfície (Euros/m2 mes),"14,16"
2785,2785,2018,3,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Lloguer mitjà per superfície (Euros/m2 mes),Unknown
2786,2786,2018,3,3,Sants-Montjuïc,13,la Marina de Port,Lloguer mitjà per superfície (Euros/m2 mes),"10,59"
2787,2787,2018,3,3,Sants-Montjuïc,14,la Font de la Guatlla,Lloguer mitjà per superfície (Euros/m2 mes),"12,31"
2788,2788,2018,3,3,Sants-Montjuïc,15,Hostafrancs,Lloguer mitjà per superfície (Euros/m2 mes),"13,58"
2789,2789,2018,3,3,Sants-Montjuïc,16,la Bordeta,Lloguer mitjà per superfície (Euros/m2 mes),"12,42"
2790,2790,2018,3,3,Sants-Montjuïc,17,Sants - Badal,Lloguer mitjà per superfície (Euros/m2 mes),"13,43"
2791,2791,2018,3,3,Sants-Montjuïc,18,Sants,Lloguer mitjà per superfície (Euros/m2 mes),"13,44"
2792,2792,2018,3,4,Les Corts,19,les Corts,Lloguer mitjà per superfície (Euros/m2 mes),"15,02"
2793,2793,2018,3,4,Les Corts,20,la Maternitat i Sant Ramon,Lloguer mitjà per superfície (Euros/m2 mes),"13,67"
2794,2794,2018,3,4,Les Corts,21,Pedralbes,Lloguer mitjà per superfície (Euros/m2 mes),"14,8"
2795,2795,2018,3,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Lloguer mitjà per superfície (Euros/m2 mes),"11,24"
2796,2796,2018,3,5,Sarrià-Sant Gervasi,23,Sarrià,Lloguer mitjà per superfície (Euros/m2 mes),"17,86"
2797,2797,2018,3,5,Sarrià-Sant Gervasi,24,les Tres Torres,Lloguer mitjà per superfície (Euros/m2 mes),"16,26"
2798,2798,2018,3,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Lloguer mitjà per superfície (Euros/m2 mes),"16,06"
2799,2799,2018,3,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Lloguer mitjà per superfície (Euros/m2 mes),"14,76"
2800,2800,2018,3,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Lloguer mitjà per superfície (Euros/m2 mes),"15,15"
2801,2801,2018,3,6,Gràcia,28,Vallcarca i els Penitents,Lloguer mitjà per superfície (Euros/m2 mes),"13,73"
2802,2802,2018,3,6,Gràcia,29,el Coll,Lloguer mitjà per superfície (Euros/m2 mes),"12,75"
2803,2803,2018,3,6,Gràcia,30,la Salut,Lloguer mitjà per superfície (Euros/m2 mes),"13,17"
2804,2804,2018,3,6,Gràcia,31,la Vila de Gràcia,Lloguer mitjà per superfície (Euros/m2 mes),"14,72"
2805,2805,2018,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Lloguer mitjà per superfície (Euros/m2 mes),"14,02"
2806,2806,2018,3,7,Horta-Guinardó,33,el Baix Guinardó,Lloguer mitjà per superfície (Euros/m2 mes),"12,72"
2807,2807,2018,3,7,Horta-Guinardó,34,Can Baró,Lloguer mitjà per superfície (Euros/m2 mes),"12,84"
2808,2808,2018,3,7,Horta-Guinardó,35,el Guinardó,Lloguer mitjà per superfície (Euros/m2 mes),"12,33"
2809,2809,2018,3,7,Horta-Guinardó,36,la Font d'en Fargues,Lloguer mitjà per superfície (Euros/m2 mes),"12,94"
2810,2810,2018,3,7,Horta-Guinardó,37,el Carmel,Lloguer mitjà per superfície (Euros/m2 mes),"11,48"
2811,2811,2018,3,7,Horta-Guinardó,38,la Teixonera,Lloguer mitjà per superfície (Euros/m2 mes),"12,66"
2812,2812,2018,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Lloguer mitjà per superfície (Euros/m2 mes),"9,53"
2813,2813,2018,3,7,Horta-Guinardó,40,Montbau,Lloguer mitjà per superfície (Euros/m2 mes),"11,5"
2814,2814,2018,3,7,Horta-Guinardó,41,la Vall d'Hebron,Lloguer mitjà per superfície (Euros/m2 mes),"12,24"
2815,2815,2018,3,7,Horta-Guinardó,42,la Clota,Lloguer mitjà per superfície (Euros/m2 mes),Unknown
2816,2816,2018,3,7,Horta-Guinardó,43,Horta,Lloguer mitjà per superfície (Euros/m2 mes),"12,39"
2817,2817,2018,3,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Lloguer mitjà per superfície (Euros/m2 mes),"11,81"
2818,2818,2018,3,8,Nou Barris,45,Porta,Lloguer mitjà per superfície (Euros/m2 mes),"11,24"
2819,2819,2018,3,8,Nou Barris,46,el Turó de la Peira,Lloguer mitjà per superfície (Euros/m2 mes),"11,37"
2820,2820,2018,3,8,Nou Barris,47,Can Peguera,Lloguer mitjà per superfície (Euros/m2 mes),Unknown
2821,2821,2018,3,8,Nou Barris,48,la Guineueta,Lloguer mitjà per superfície (Euros/m2 mes),"10,68"
2822,2822,2018,3,8,Nou Barris,49,Canyelles,Lloguer mitjà per superfície (Euros/m2 mes),"9,11"
2823,2823,2018,3,8,Nou Barris,50,les Roquetes,Lloguer mitjà per superfície (Euros/m2 mes),"11,85"
2824,2824,2018,3,8,Nou Barris,51,Verdun,Lloguer mitjà per superfície (Euros/m2 mes),"11,74"
2825,2825,2018,3,8,Nou Barris,52,la Prosperitat,Lloguer mitjà per superfície (Euros/m2 mes),"11,84"
2826,2826,2018,3,8,Nou Barris,53,la Trinitat Nova,Lloguer mitjà per superfície (Euros/m2 mes),"12,43"
2827,2827,2018,3,8,Nou Barris,54,Torre Baró,Lloguer mitjà per superfície (Euros/m2 mes),Unknown
2828,2828,2018,3,8,Nou Barris,55,Ciutat Meridiana,Lloguer mitjà per superfície (Euros/m2 mes),"8,81"
2829,2829,2018,3,8,Nou Barris,56,Vallbona,Lloguer mitjà per superfície (Euros/m2 mes),Unknown
2830,2830,2018,3,9,Sant Andreu,57,la Trinitat Vella,Lloguer mitjà per superfície (Euros/m2 mes),"10,14"
2831,2831,2018,3,9,Sant Andreu,58,Baró de Viver,Lloguer mitjà per superfície (Euros/m2 mes),Unknown
2832,2832,2018,3,9,Sant Andreu,59,el Bon Pastor,Lloguer mitjà per superfície (Euros/m2 mes),"10,81"
2833,2833,2018,3,9,Sant Andreu,60,Sant Andreu,Lloguer mitjà per superfície (Euros/m2 mes),"12,05"
2834,2834,2018,3,9,Sant Andreu,61,la Sagrera,Lloguer mitjà per superfície (Euros/m2 mes),"11,95"
2835,2835,2018,3,9,Sant Andreu,62,el Congrés i els Indians,Lloguer mitjà per superfície (Euros/m2 mes),"12,33"
2836,2836,2018,3,9,Sant Andreu,63,Navas,Lloguer mitjà per superfície (Euros/m2 mes),"11,99"
2837,2837,2018,3,10,Sant Martí,64,el Camp de l'Arpa del Clot,Lloguer mitjà per superfície (Euros/m2 mes),"12,92"
2838,2838,2018,3,10,Sant Martí,65,el Clot,Lloguer mitjà per superfície (Euros/m2 mes),"12,85"
2839,2839,2018,3,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"13,78"
2840,2840,2018,3,10,Sant Martí,67,la Vila Olímpica del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"16,39"
2841,2841,2018,3,10,Sant Martí,68,el Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"14,68"
2842,2842,2018,3,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"12,99"
2843,2843,2018,3,10,Sant Martí,70,el Besòs i el Maresme,Lloguer mitjà per superfície (Euros/m2 mes),"11,11"
2844,2844,2018,3,10,Sant Martí,71,Provençals del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"13,88"
2845,2845,2018,3,10,Sant Martí,72,Sant Martí de Provençals,Lloguer mitjà per superfície (Euros/m2 mes),"11,75"
2846,2846,2018,3,10,Sant Martí,73,la Verneda i la Pau,Lloguer mitjà per superfície (Euros/m2 mes),"11,42"
2847,2847,2018,4,1,Ciutat Vella,1,el Raval,Lloguer mitjà per superfície (Euros/m2 mes),"14,07"
2848,2848,2018,4,1,Ciutat Vella,2,el Barri Gòtic,Lloguer mitjà per superfície (Euros/m2 mes),"14,1"
2849,2849,2018,4,1,Ciutat Vella,3,la Barceloneta,Lloguer mitjà per superfície (Euros/m2 mes),"17,41"
2850,2850,2018,4,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Lloguer mitjà per superfície (Euros/m2 mes),"15,2"
2851,2851,2018,4,2,Eixample,5,el Fort Pienc,Lloguer mitjà per superfície (Euros/m2 mes),"13,61"
2852,2852,2018,4,2,Eixample,6,la Sagrada Família,Lloguer mitjà per superfície (Euros/m2 mes),"14,05"
2853,2853,2018,4,2,Eixample,7,la Dreta de l'Eixample,Lloguer mitjà per superfície (Euros/m2 mes),"14,44"
2854,2854,2018,4,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Lloguer mitjà per superfície (Euros/m2 mes),"14,37"
2855,2855,2018,4,2,Eixample,9,la Nova Esquerra de l'Eixample,Lloguer mitjà per superfície (Euros/m2 mes),"14,12"
2856,2856,2018,4,2,Eixample,10,Sant Antoni,Lloguer mitjà per superfície (Euros/m2 mes),"13,49"
2857,2857,2018,4,3,Sants-Montjuïc,11,el Poble Sec,Lloguer mitjà per superfície (Euros/m2 mes),"14,02"
2858,2858,2018,4,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Lloguer mitjà per superfície (Euros/m2 mes),Unknown
2859,2859,2018,4,3,Sants-Montjuïc,13,la Marina de Port,Lloguer mitjà per superfície (Euros/m2 mes),"11,1"
2860,2860,2018,4,3,Sants-Montjuïc,14,la Font de la Guatlla,Lloguer mitjà per superfície (Euros/m2 mes),"12,13"
2861,2861,2018,4,3,Sants-Montjuïc,15,Hostafrancs,Lloguer mitjà per superfície (Euros/m2 mes),"13,89"
2862,2862,2018,4,3,Sants-Montjuïc,16,la Bordeta,Lloguer mitjà per superfície (Euros/m2 mes),"12,32"
2863,2863,2018,4,3,Sants-Montjuïc,17,Sants - Badal,Lloguer mitjà per superfície (Euros/m2 mes),"13,31"
2864,2864,2018,4,3,Sants-Montjuïc,18,Sants,Lloguer mitjà per superfície (Euros/m2 mes),"13,4"
2865,2865,2018,4,4,Les Corts,19,les Corts,Lloguer mitjà per superfície (Euros/m2 mes),"15,05"
2866,2866,2018,4,4,Les Corts,20,la Maternitat i Sant Ramon,Lloguer mitjà per superfície (Euros/m2 mes),"13,53"
2867,2867,2018,4,4,Les Corts,21,Pedralbes,Lloguer mitjà per superfície (Euros/m2 mes),"15,37"
2868,2868,2018,4,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Lloguer mitjà per superfície (Euros/m2 mes),"14,25"
2869,2869,2018,4,5,Sarrià-Sant Gervasi,23,Sarrià,Lloguer mitjà per superfície (Euros/m2 mes),"17,81"
2870,2870,2018,4,5,Sarrià-Sant Gervasi,24,les Tres Torres,Lloguer mitjà per superfície (Euros/m2 mes),"16,43"
2871,2871,2018,4,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Lloguer mitjà per superfície (Euros/m2 mes),"16,27"
2872,2872,2018,4,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Lloguer mitjà per superfície (Euros/m2 mes),"15,27"
2873,2873,2018,4,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Lloguer mitjà per superfície (Euros/m2 mes),"14,75"
2874,2874,2018,4,6,Gràcia,28,Vallcarca i els Penitents,Lloguer mitjà per superfície (Euros/m2 mes),"14,34"
2875,2875,2018,4,6,Gràcia,29,el Coll,Lloguer mitjà per superfície (Euros/m2 mes),"11,88"
2876,2876,2018,4,6,Gràcia,30,la Salut,Lloguer mitjà per superfície (Euros/m2 mes),"13,33"
2877,2877,2018,4,6,Gràcia,31,la Vila de Gràcia,Lloguer mitjà per superfície (Euros/m2 mes),"14,76"
2878,2878,2018,4,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Lloguer mitjà per superfície (Euros/m2 mes),"14,06"
2879,2879,2018,4,7,Horta-Guinardó,33,el Baix Guinardó,Lloguer mitjà per superfície (Euros/m2 mes),"12,65"
2880,2880,2018,4,7,Horta-Guinardó,34,Can Baró,Lloguer mitjà per superfície (Euros/m2 mes),"12,14"
2881,2881,2018,4,7,Horta-Guinardó,35,el Guinardó,Lloguer mitjà per superfície (Euros/m2 mes),"12,38"
2882,2882,2018,4,7,Horta-Guinardó,36,la Font d'en Fargues,Lloguer mitjà per superfície (Euros/m2 mes),"12,42"
2883,2883,2018,4,7,Horta-Guinardó,37,el Carmel,Lloguer mitjà per superfície (Euros/m2 mes),"11,6"
2884,2884,2018,4,7,Horta-Guinardó,38,la Teixonera,Lloguer mitjà per superfície (Euros/m2 mes),"12,17"
2885,2885,2018,4,7,Horta-Guinardó,39,Sant Genís dels Agudells,Lloguer mitjà per superfície (Euros/m2 mes),"9,56"
2886,2886,2018,4,7,Horta-Guinardó,40,Montbau,Lloguer mitjà per superfície (Euros/m2 mes),"11,59"
2887,2887,2018,4,7,Horta-Guinardó,41,la Vall d'Hebron,Lloguer mitjà per superfície (Euros/m2 mes),"12,59"
2888,2888,2018,4,7,Horta-Guinardó,42,la Clota,Lloguer mitjà per superfície (Euros/m2 mes),Unknown
2889,2889,2018,4,7,Horta-Guinardó,43,Horta,Lloguer mitjà per superfície (Euros/m2 mes),"11,76"
2890,2890,2018,4,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Lloguer mitjà per superfície (Euros/m2 mes),"12,04"
2891,2891,2018,4,8,Nou Barris,45,Porta,Lloguer mitjà per superfície (Euros/m2 mes),"11,94"
2892,2892,2018,4,8,Nou Barris,46,el Turó de la Peira,Lloguer mitjà per superfície (Euros/m2 mes),"11,43"
2893,2893,2018,4,8,Nou Barris,47,Can Peguera,Lloguer mitjà per superfície (Euros/m2 mes),Unknown
2894,2894,2018,4,8,Nou Barris,48,la Guineueta,Lloguer mitjà per superfície (Euros/m2 mes),"10,01"
2895,2895,2018,4,8,Nou Barris,49,Canyelles,Lloguer mitjà per superfície (Euros/m2 mes),"10,09"
2896,2896,2018,4,8,Nou Barris,50,les Roquetes,Lloguer mitjà per superfície (Euros/m2 mes),"10,89"
2897,2897,2018,4,8,Nou Barris,51,Verdun,Lloguer mitjà per superfície (Euros/m2 mes),"11,92"
2898,2898,2018,4,8,Nou Barris,52,la Prosperitat,Lloguer mitjà per superfície (Euros/m2 mes),"12,41"
2899,2899,2018,4,8,Nou Barris,53,la Trinitat Nova,Lloguer mitjà per superfície (Euros/m2 mes),"11,7"
2900,2900,2018,4,8,Nou Barris,54,Torre Baró,Lloguer mitjà per superfície (Euros/m2 mes),Unknown
2901,2901,2018,4,8,Nou Barris,55,Ciutat Meridiana,Lloguer mitjà per superfície (Euros/m2 mes),"8,7"
2902,2902,2018,4,8,Nou Barris,56,Vallbona,Lloguer mitjà per superfície (Euros/m2 mes),Unknown
2903,2903,2018,4,9,Sant Andreu,57,la Trinitat Vella,Lloguer mitjà per superfície (Euros/m2 mes),"9,4"
2904,2904,2018,4,9,Sant Andreu,58,Baró de Viver,Lloguer mitjà per superfície (Euros/m2 mes),"7,6"
2905,2905,2018,4,9,Sant Andreu,59,el Bon Pastor,Lloguer mitjà per superfície (Euros/m2 mes),"10,68"
2906,2906,2018,4,9,Sant Andreu,60,Sant Andreu,Lloguer mitjà per superfície (Euros/m2 mes),"12,24"
2907,2907,2018,4,9,Sant Andreu,61,la Sagrera,Lloguer mitjà per superfície (Euros/m2 mes),"12,23"
2908,2908,2018,4,9,Sant Andreu,62,el Congrés i els Indians,Lloguer mitjà per superfície (Euros/m2 mes),"12,18"
2909,2909,2018,4,9,Sant Andreu,63,Navas,Lloguer mitjà per superfície (Euros/m2 mes),"12,12"
2910,2910,2018,4,10,Sant Martí,64,el Camp de l'Arpa del Clot,Lloguer mitjà per superfície (Euros/m2 mes),"13,58"
2911,2911,2018,4,10,Sant Martí,65,el Clot,Lloguer mitjà per superfície (Euros/m2 mes),"12,47"
2912,2912,2018,4,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"14,16"
2913,2913,2018,4,10,Sant Martí,67,la Vila Olímpica del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"16,65"
2914,2914,2018,4,10,Sant Martí,68,el Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"14,76"
2915,2915,2018,4,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"16,84"
2916,2916,2018,4,10,Sant Martí,70,el Besòs i el Maresme,Lloguer mitjà per superfície (Euros/m2 mes),"11,54"
2917,2917,2018,4,10,Sant Martí,71,Provençals del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"14,27"
2918,2918,2018,4,10,Sant Martí,72,Sant Martí de Provençals,Lloguer mitjà per superfície (Euros/m2 mes),"11,77"
2919,2919,2018,4,10,Sant Martí,73,la Verneda i la Pau,Lloguer mitjà per superfície (Euros/m2 mes),"11,81"
2920,2920,2019,1,1,Ciutat Vella,1,el Raval,Lloguer mitjà mensual (Euros/mes),"822,6"
2921,2921,2019,1,1,Ciutat Vella,2,el Barri Gòtic,Lloguer mitjà mensual (Euros/mes),"1060,9"
2922,2922,2019,1,1,Ciutat Vella,3,la Barceloneta,Lloguer mitjà mensual (Euros/mes),"891,3"
2923,2923,2019,1,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Lloguer mitjà mensual (Euros/mes),"990,2"
2924,2924,2019,1,2,Eixample,5,el Fort Pienc,Lloguer mitjà mensual (Euros/mes),"957,2"
2925,2925,2019,1,2,Eixample,6,la Sagrada Família,Lloguer mitjà mensual (Euros/mes),"936,3"
2926,2926,2019,1,2,Eixample,7,la Dreta de l'Eixample,Lloguer mitjà mensual (Euros/mes),"1269,1"
2927,2927,2019,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Lloguer mitjà mensual (Euros/mes),"1123,0"
2928,2928,2019,1,2,Eixample,9,la Nova Esquerra de l'Eixample,Lloguer mitjà mensual (Euros/mes),"1008,5"
2929,2929,2019,1,2,Eixample,10,Sant Antoni,Lloguer mitjà mensual (Euros/mes),"986,2"
2930,2930,2019,1,3,Sants-Montjuïc,11,el Poble Sec,Lloguer mitjà mensual (Euros/mes),"815,8"
2931,2931,2019,1,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Lloguer mitjà mensual (Euros/mes),Unknown
2932,2932,2019,1,3,Sants-Montjuïc,13,la Marina de Port,Lloguer mitjà mensual (Euros/mes),"714,9"
2933,2933,2019,1,3,Sants-Montjuïc,14,la Font de la Guatlla,Lloguer mitjà mensual (Euros/mes),"857,6"
2934,2934,2019,1,3,Sants-Montjuïc,15,Hostafrancs,Lloguer mitjà mensual (Euros/mes),"810,0"
2935,2935,2019,1,3,Sants-Montjuïc,16,la Bordeta,Lloguer mitjà mensual (Euros/mes),"844,1"
2936,2936,2019,1,3,Sants-Montjuïc,17,Sants - Badal,Lloguer mitjà mensual (Euros/mes),"823,5"
2937,2937,2019,1,3,Sants-Montjuïc,18,Sants,Lloguer mitjà mensual (Euros/mes),"873,0"
2938,2938,2019,1,4,Les Corts,19,les Corts,Lloguer mitjà mensual (Euros/mes),"1070,0"
2939,2939,2019,1,4,Les Corts,20,la Maternitat i Sant Ramon,Lloguer mitjà mensual (Euros/mes),"938,5"
2940,2940,2019,1,4,Les Corts,21,Pedralbes,Lloguer mitjà mensual (Euros/mes),"1732,5"
2941,2941,2019,1,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Lloguer mitjà mensual (Euros/mes),"1103,5"
2942,2942,2019,1,5,Sarrià-Sant Gervasi,23,Sarrià,Lloguer mitjà mensual (Euros/mes),"1297,7"
2943,2943,2019,1,5,Sarrià-Sant Gervasi,24,les Tres Torres,Lloguer mitjà mensual (Euros/mes),"1645,9"
2944,2944,2019,1,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Lloguer mitjà mensual (Euros/mes),"1226,4"
2945,2945,2019,1,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Lloguer mitjà mensual (Euros/mes),"1357,9"
2946,2946,2019,1,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Lloguer mitjà mensual (Euros/mes),"1057,1"
